run_id;data;marca;titulo;url;nome_variante;is_oos;oos_desde;ref_produto;desconto
20260227_163516Z;27/02/2026;René Furterer;"5 Sens Enhancing Detangling Conditioner

Bálsamo Cabelo Sublimador Desembaraçador

200 ml";https://wells.pt/5-sens-enhancing-detangling-conditioner-6218355.html;;0;;6218355;20%
20260227_163516Z;27/02/2026;René Furterer;"5 Sens Enhancing Dry Oil Hair & Body

Óleo Seco Sublimador para Cabelo e Corpo

100 ml";https://wells.pt/5-sens-enhancing-dry-oil-hair-and-body-5558999.html;;0;;5558999;30%
20260227_163516Z;27/02/2026;René Furterer;"5 Sens Enhancing Shampoo Frequent Use

Champô Sublimador Realça o Brilho

250 ml";https://wells.pt/5-sens-enhancing-shampoo-frequent-use-6218353.html;;0;;6218353;20%
20260227_163516Z;27/02/2026;René Furterer;"5 Sens Enhancing Shower Oil

Óleo de Duche Sublimador 5 Sens

200 ml";https://wells.pt/5-sens-enhancing-shower-oil-7294935.html;;0;;7294935;20%
20260227_163516Z;27/02/2026;René Furterer;"Absolue Kératine Renewal Care Serum

Sérum Reparador Extremo Pontas Danificadas

30 ml";https://wells.pt/absolue-keratine-renewal-care-serum-7447296.html;;1;27/02/2026;7447296;30%
20260227_163516Z;27/02/2026;René Furterer;"Absolue Kératine Repairing Beauty Cream

Creme Leave-In Reparador Cabelo Danificado

100 ml";https://wells.pt/absolue-keratine-repairing-beauty-cream-6997974.html;;0;;6997974;20%
20260227_163516Z;27/02/2026;René Furterer;"Absolue Kératine Repairing Mask

Máscara Reparadora Cabelo Grosso Danificado

200ml";https://wells.pt/absolue-keratine-repairing-mask-6997986.html;;0;;6997986;30%
20260227_163516Z;27/02/2026;René Furterer;"Absolue Kératine Repairing Mask

Máscara Reparadora Cabelo Fino Danificado

200 ml";https://wells.pt/absolue-keratine-repairing-mask-6997987.html;;0;;6997987;20%
20260227_163516Z;27/02/2026;René Furterer;"Absolue Kératine Repairing Shampoo

Champô Reparador Cabelo Danificado Frágil

200 ml";https://wells.pt/absolue-keratine-repairing-shampoo-6997972.html;;0;;6997972;20%
20260227_163516Z;27/02/2026;René Furterer;"Astera Fresh Sérum Apaisant

Sérum Leave-In Calmante Couro Cabeludo Irritado

75 ml";https://wells.pt/astera-fresh-serum-apaisant-5520226.html;;0;;5520226;20%
20260227_163516Z;27/02/2026;René Furterer;"Astera Fresh Soothing Freshness Shampoo

Champô Calmante Couro Cabeludo Irritado

200 ml";https://wells.pt/astera-fresh-soothing-freshness-shampoo-5520033.html;;0;;5520033;25%
20260227_163516Z;27/02/2026;René Furterer;"Astera Sensitive Shampooing

Champô Alta Tolerância Couro Cabeludo Sensível

200 ml";https://wells.pt/astera-sensitive-shampooing-5520036.html;;0;;5520036;20%
20260227_163516Z;27/02/2026;René Furterer;"Champô Estimulante Triphasic

200 ml";https://wells.pt/champo-estimulante-triphasic-6458824.html;;0;;6458824;Sem desconto
20260227_163516Z;27/02/2026;René Furterer;"Color Glow Protecting Color Shampoo

Champô Protetor Cor Cabelo Pintado e Madeixas

200 ml";https://wells.pt/color-glow-protecting-color-shampoo-7924431.html;;0;;7924431;29%
20260227_163516Z;27/02/2026;René Furterer;"Color Glow Repairing Glow Conditioner

Máscara Reparadora Cabelo Pintado e Madeixas

200 ml";https://wells.pt/color-glow-repairing-glow-conditioner-7924433.html;;0;;7924433;30%
20260227_163516Z;27/02/2026;René Furterer;"Color Glow Thermal Protecting Glow Cream

Creme Termo-Protetor Cabelo Pintado Madeixas

100 ml";https://wells.pt/color-glow-thermal-protecting-glow-cream-7924437.html;;0;;7924437;29%
20260227_163516Z;27/02/2026;René Furterer;"Curbicia Scalp Prone to Oiliness Shampoo

Champô Equilibrante Couro Cabeludo Oleoso

150 ml";https://wells.pt/curbicia-scalp-prone-to-oiliness-shampoo-5520011.html;;0;;5520011;20%
20260227_163516Z;27/02/2026;René Furterer;"Forticea Energizing Lotion

Loção Leave-In Fortificante Todos Tipo Cabelo

100 ml";https://wells.pt/forticea-energizing-lotion-6490926.html;;0;;6490926;28%
20260227_163516Z;27/02/2026;René Furterer;"Forticea Strengthening Revitalizing Shampoo

Champô Fortificante Todos Tipos de Cabelo";https://wells.pt/forticea-strengthening-revitalizing-shampoo-343991.html;250ml;0;;6759973;30%
20260227_163516Z;27/02/2026;René Furterer;"Forticea Strengthening Revitalizing Shampoo

Champô Fortificante Todos Tipos de Cabelo";https://wells.pt/forticea-strengthening-revitalizing-shampoo-343991.html;50 ml;0;;7630905;20%
20260227_163516Z;27/02/2026;René Furterer;"Forticea Strengthening Revitalizing Shampoo

Champô Fortificante Todos Tipos de Cabelo

500 ml";https://wells.pt/forticea-strengthening-revitalizing-shampoo-8602496.html;;0;;8602496;20%
20260227_163516Z;27/02/2026;René Furterer;"Head Spa Astera Soothing Freshness & Purity

Pré-Champô Couro Cabeludo Irritado

50 ml";https://wells.pt/head-spa-astera-soothing-freshness-and-purity-5520225.html;;0;;5520225;30%
20260227_163516Z;27/02/2026;René Furterer;"Head Spa Complexe 5 Essential Oils

Pré-Champô Estimulante Revitalizante

50 ml";https://wells.pt/head-spa-complexe-5-essential-oils-5558743.html;;0;;5558743;20%
20260227_163516Z;27/02/2026;René Furterer;"Head Spa Purifying Scrub Detox

Esfoliante Pré-Champô Couro Cabeludo Oleoso

150 ml";https://wells.pt/head-spa-purifying-scrub-detox-7824621.html;;0;;7824621;33%
20260227_163516Z;27/02/2026;René Furterer;"Laca Sytle

100 ml";https://wells.pt/laca-sytle-7447298.html;;0;;7447298;29%
20260227_163516Z;27/02/2026;René Furterer;"Máscara Protetora de Cor Okara Color

200 ml";https://wells.pt/mascara-protetora-de-cor-okara-color-6760090.html;;0;;6760090;30%
20260227_163516Z;27/02/2026;René Furterer;"Naturia Detangling Milky Conditioner

Condicionador Suave Uso Frequente e Familiar

150 ml";https://wells.pt/naturia-detangling-milky-conditioner-7649340.html;;0;;7649340;30%
20260227_163516Z;27/02/2026;René Furterer;"Naturia Express Detangling Spray

Spray de Cabelo Desembaraçador Uso Frequente

200 ml";https://wells.pt/naturia-express-detangling-spray-7649342.html;;0;;7649342;20%
20260227_163516Z;27/02/2026;René Furterer;"Naturia Gentle Micellair Shampoo

Champô Suave Uso Frequente e Familiar";https://wells.pt/naturia-gentle-micellair-shampoo-343992.html;50 ml;0;;5522799;20%
20260227_163516Z;27/02/2026;René Furterer;"Naturia Gentle Micellair Shampoo

Champô Suave Uso Frequente e Familiar";https://wells.pt/naturia-gentle-micellair-shampoo-343992.html;200 ml;0;;6633968;20%
20260227_163516Z;27/02/2026;René Furterer;"Naturia Gentle Micellair Shampoo

Champô Suave Uso Frequente e Familiar";https://wells.pt/naturia-gentle-micellair-shampoo-343992.html;400 ml;0;;7610972;30%
20260227_163516Z;27/02/2026;René Furterer;"Naturia Gentle Micellair Shampoo

Champô Suave Uso Frequente e Familiar

400 ml";https://wells.pt/naturia-gentle-micellair-shampoo-7649339.html;;0;;7649339;20%
20260227_163516Z;27/02/2026;René Furterer;"Naturia Gentle Micellair Shampoo

Champô Suave Uso Frequente e Familiar

200 ml";https://wells.pt/naturia-gentle-micellair-shampoo-7716354.html;;0;;7716354;20%
20260227_163516Z;27/02/2026;René Furterer;"Naturia Invisible Dry Shampoo

Champô Seco Invisível Lavanda Orgânica

75 ml";https://wells.pt/naturia-invisible-dry-shampoo-7716350.html;;0;;7716350;20%
20260227_163516Z;27/02/2026;René Furterer;"Okara Blond Brightening Conditioner Blond Hair

Condicionador Brilho Louro Natural ou Pintado

150 ml";https://wells.pt/okara-blond-brightening-conditioner-blond-hair-6760082.html;;0;;6760082;20%
20260227_163516Z;27/02/2026;René Furterer;"Okara Blond Brightening Shampoo Blond Hair

Champô Iluminador Louro Natural ou Pintado

200 ml";https://wells.pt/okara-blond-brightening-shampoo-blond-hair-6760061.html;;0;;6760061;20%
20260227_163516Z;27/02/2026;René Furterer;"Okara Blond Brightening Spray Blond Hair

Spray Cabelo Iluminador Louro Natural ou Pintado

150 ml";https://wells.pt/okara-blond-brightening-spray-blond-hair-6761000.html;;0;;6761000;30%
20260227_163516Z;27/02/2026;René Furterer;"Okara Silver Toning Conditioner

Condicionador Cabelo Branco Grisalho ou Louro

150 ml";https://wells.pt/okara-silver-toning-conditioner-6760084.html;;0;;6760084;30%
20260227_163516Z;27/02/2026;René Furterer;"Okara Silver Toning Shampoo

Champô Violeta Cabelo Branco Grisalho ou Louro

200 ml";https://wells.pt/okara-silver-toning-shampoo-6759950.html;;0;;6759950;20%
20260227_163516Z;27/02/2026;René Furterer;"Solaire Nourishing Repair Shampoo

Champô Reparação Nutritiva Pós-Sol e Cloro

200 ml";https://wells.pt/solaire-nourishing-repair-shampoo-5520120.html;;0;;5520120;20%
20260227_163516Z;27/02/2026;René Furterer;"Solaire Sun Repair Ritual Nourishing Shower Gel

Gel Banho Cabelo e Corpo Pós-Sol Cloro

200 ml";https://wells.pt/solaire-sun-repair-ritual-nourishing-shower-gel-5520162.html;;0;;5520162;30%
20260227_163516Z;27/02/2026;René Furterer;"Solaire Sun Ritual Protective Fluid KPF50+

Protetor Solar Fluído para o Cabelo

100 ml";https://wells.pt/solaire-sun-ritual-protective-fluid-kpf50-5520296.html;;0;;5520296;39%
20260227_163516Z;27/02/2026;René Furterer;"Solaire Sun Ritual Protective Oil KPF50+

Protetor Solar Óleo para o Cabelo

100 ml";https://wells.pt/solaire-sun-ritual-protective-oil-kpf50-5520294.html;;0;;5520294;37%
20260227_163516Z;27/02/2026;René Furterer;"Style Finishing Spray Hold & Shine

Laca Fixação Forte Efeito Anti-humidade

300 ml";https://wells.pt/style-finishing-spray-hold-and-shine-7447297.html;;0;;7447297;20%
20260227_163516Z;27/02/2026;René Furterer;"Style Holding Gel Sculpt & Hold

Gel Cabelo Fixação Sem Resíduos Efeito Wet Look

150 ml";https://wells.pt/style-holding-gel-sculpt-and-hold-7447300.html;;0;;7447300;20%
20260227_163516Z;27/02/2026;René Furterer;"Style Holding Spray Precise & Strong

Spray Cabelo Fixação Ultra-Forte Longa Duração

150 ml";https://wells.pt/style-holding-spray-precise-and-strong-7447299.html;;0;;7447299;30%
20260227_163516Z;27/02/2026;René Furterer;"Style Modeling Paste

Pasta para Cabelo Modeladora Fixação Natural

75 ml";https://wells.pt/style-modeling-paste-7447301.html;;0;;7447301;20%
20260227_163516Z;27/02/2026;René Furterer;"Style Sculpting Mousse Volume & Sculpt

Espuma Cabelo Modeladora Volumizadora da Raiz

200 ml";https://wells.pt/style-sculpting-mousse-volume-and-sculpt-7447302.html;;0;;7447302;20%
20260227_163516Z;27/02/2026;René Furterer;"Style Texture Spray Volume & Hold

Spray Cabelo Texturizante Volumizador da Raiz

200 ml";https://wells.pt/style-texture-spray-volume-and-hold-7447303.html;;0;;7447303;20%
20260227_163516Z;27/02/2026;René Furterer;"Style Thermal Protecting Spray

Spray de Cabelo Termo-Protetor Calor

150 ml";https://wells.pt/style-thermal-protecting-spray-7447304.html;;0;;7447304;30%
20260227_163516Z;27/02/2026;René Furterer;"Sublime Curl Activating Detangling Conditioner

Condicionador Suave e Redefinidor de Caracóis

150 ml";https://wells.pt/sublime-curl-activating-detangling-conditioner-5972162.html;;0;;5972162;20%
20260227_163516Z;27/02/2026;René Furterer;"Sublime Curl Activating Spray Wavy Curly Hair

Spray Cabelo Leave-In Redefinidor de Caracóis

150 ml";https://wells.pt/sublime-curl-activating-spray-wavy-curly-hair-6490914.html;;0;;6490914;20%
20260227_163516Z;27/02/2026;René Furterer;"Sublime Curl nutri-Activating Cream

Creme Cabelo Leave-In Redefinidor de Caracóis

100 ml";https://wells.pt/sublime-curl-nutri-activating-cream-5972165.html;;0;;5972165;28%
20260227_163516Z;27/02/2026;René Furterer;"Sublime Karité Moisturizing Smooting Mask

Máscara Hidratante Cabelo Desidratado

200 ml";https://wells.pt/sublime-karite-moisturizing-smooting-mask-8109685.html;;0;;8109685;25%
20260227_163516Z;27/02/2026;René Furterer;"Sublime Karité Moisturizing Smooting Shampoo

Champô Hidratante Cabelo Seco e Muito Seco

200 ml";https://wells.pt/sublime-karite-moisturizing-smooting-shampoo-8109682.html;;0;;8109682;25%
20260227_163516Z;27/02/2026;René Furterer;"Sublime Karité Professional Smooting Milk

Leite Capilar Hidratante Anti-frizz Disciplina

100 ml";https://wells.pt/sublime-karite-professional-smooting-milk-8109683.html;;0;;8109683;30%
20260227_163516Z;27/02/2026;René Furterer;"Sublime Karité Professional Taming Cream

Creme Nutritivo Anti-frizz Cabelo Muito Seco

100 ml";https://wells.pt/sublime-karite-professional-taming-cream-8109706.html;;0;;8109706;30%
20260227_163516Z;27/02/2026;René Furterer;"Sublime Karité Taming Nourishing Mask

Máscara Nutritiva Cabelo Muito Seco

200 ml";https://wells.pt/sublime-karite-taming-nourishing-mask-8109707.html;;0;;8109707;30%
20260227_163516Z;27/02/2026;René Furterer;"Tonucia Natural Filler Shampooing

Champô Repulpante Cabelo Fino e Enfraquecido

250 ml";https://wells.pt/tonucia-natural-filler-shampooing-7716314.html;;0;;7716314;29%
20260227_163516Z;27/02/2026;René Furterer;"Tonucia Natural Filler Youth Serum

Sérum Leave-In Densificador Cabelo Enfraquecido

75ml";https://wells.pt/tonucia-natural-filler-youth-serum-7340492.html;;0;;7340492;20%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Active Grow Anti-breakage Mask

Máscara Anti quebra Cabelo Comprido Forte

200 ml";https://wells.pt/triphasic-active-grow-anti-breakage-mask-8557867.html;;0;;8557867;20%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Active Grow Longer Hair Serum

Sérum Crescimento do Cabelo

100 ml";https://wells.pt/triphasic-active-grow-longer-hair-serum-8557865.html;;0;;8557865;20%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Active Grow Shampoo

Champô Crescimento do Cabelo";https://wells.pt/triphasic-active-grow-shampoo-427541.html;200 ml;0;;8557861;25%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Active Grow Shampoo

Champô Crescimento do Cabelo";https://wells.pt/triphasic-active-grow-shampoo-427541.html;500 ml;0;;8557868;20%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Active Grow Shampoo

Champô Crescimento do Cabelo

500 ml";https://wells.pt/triphasic-active-grow-shampoo-8557868.html;200 ml;0;;8557861;25%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Active Grow Shampoo

Champô Crescimento do Cabelo

500 ml";https://wells.pt/triphasic-active-grow-shampoo-8557868.html;500 ml;0;;8557868;20%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Anti-Hair Loss Shampoo

Champô Queda de Cabelo com Óleos Essenciais

250ml";https://wells.pt/triphasic-anti-hair-loss-shampoo-6650555.html;;0;;6650555;35%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Anti-Hair Loss Shampoo

Champô Queda de Cabelo com Óleos Essenciais

50 ml";https://wells.pt/triphasic-anti-hair-loss-shampoo-7630904.html;;0;;7630904;28%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Caps Antiqueda Crescimento & Força

Cápsulas Queda de Cabelo

90 cápsulas";https://wells.pt/triphasic-caps-antiqueda-crescimento-and-forca-8554922.html;;0;;8554922;Sem desconto
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Caps Lunghezze

Cápsulas Crescimento e Força do Cabelo

90 cápsulas";https://wells.pt/triphasic-caps-lunghezze-8612382.html;;0;;8612382;Sem desconto
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Progressive Cuidado Antiqueda

Ampolas para Queda de Cabelo Progressiva

8 ampolas";https://wells.pt/triphasic-progressive-cuidado-antiqueda-5520307.html;;0;;5520307;41%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Reactional Cuidado 2 em 1 Antiqueda

Ampolas para Queda de Cabelo Reativa

12 un";https://wells.pt/triphasic-reactional-cuidado-2-em-1-antiqueda-6856572.html;;0;;6856572;25%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Texturizing Detangling Conditioner

Condicionador Queda de Cabelo Texturarizante

150 ml";https://wells.pt/triphasic-texturizing-detangling-conditioner-6856570.html;;0;;6856570;23%
20260227_163516Z;27/02/2026;René Furterer;"Triphasic Thickening Shampoo

Champô Queda de Cabelo e Cabelo Fino

500 ml";https://wells.pt/triphasic-thickening-shampoo-8602495.html;;0;;8602495;20%
20260227_163516Z;27/02/2026;René Furterer;"Volumea Volumizing Conditioner

Bálsamo Volumizador Cabelo Fino sem Volume

150 ml";https://wells.pt/volumea-volumizing-conditioner-5520279.html;;0;;5520279;20%
20260227_163516Z;27/02/2026;René Furterer;"Volumea Volumizing Foam

Espuma Volumizadora Cabelo Fino sem Volume

200 ml";https://wells.pt/volumea-volumizing-foam-5520281.html;;0;;5520281;20%
20260227_163516Z;27/02/2026;René Furterer;"Volumea Volumizing Shampoo

Champô Volumizador Cabelo Fino sem Volume

200 ml";https://wells.pt/volumea-volumizing-shampoo-5520117.html;;0;;5520117;28%
20260227_163516Z;27/02/2026;A-Derma;"Biology AC Compensating Cream Ultra-Soothing

Creme Ultracalmante Tratamento de Acne

40 ml";https://wells.pt/biology-ac-compensating-cream-ultra-soothing-7756129.html;;0;;7756129;25%
20260227_163516Z;27/02/2026;A-Derma;"Biology AC Global Mattifying Anti-Blemish

Creme Rosto Matificante Anti Acne

40 ml";https://wells.pt/biology-ac-global-mattifying-anti-blemish-7756128.html;;0;;7756128;25%
20260227_163516Z;27/02/2026;A-Derma;"Biology AC Perfect Anti-Blemish Fluid

Creme Fluído Marcas Acne Ácido Hialurónico

40 ml";https://wells.pt/biology-ac-perfect-anti-blemish-fluid-7756130.html;;0;;7756130;25%
20260227_163516Z;27/02/2026;A-Derma;"Biology AC Purifying Cleansing Foaming Gel

Gel Espuma de Limpeza Purificante para Acne

200 ml";https://wells.pt/biology-ac-purifying-cleansing-foaming-gel-7756106.html;;0;;7756106;25%
20260227_163516Z;27/02/2026;A-Derma;"Biology AC Purifying Cleansing Foaming Gel

Gel Espuma de Limpeza Purificante para Acne

400 ml";https://wells.pt/biology-ac-purifying-cleansing-foaming-gel-7756107.html;;0;;7756107;25%
20260227_163516Z;27/02/2026;A-Derma;"Biology AC Purifying Cleansing Micellar Water

Água Micelar de Limpeza Purificante para Acne

400 ml";https://wells.pt/biology-ac-purifying-cleansing-micellar-water-7756104.html;;0;;7756104;25%
20260227_163516Z;27/02/2026;A-Derma;"Biology Hyalu 3-in-1 Serum

Sérum Gel Fresco Hidratante e Fortificante

30 ml";https://wells.pt/biology-hyalu-3-in-1-serum-7724219.html;;0;;7724219;25%
20260227_163516Z;27/02/2026;A-Derma;"Biology Mousse Nettoyante Hydra-Protectrice

Espuma de Limpeza Hidraprotectora

150 ml";https://wells.pt/biology-mousse-nettoyante-hydra-protectrice-7724218.html;;0;;7724218;25%
20260227_163516Z;27/02/2026;A-Derma;"Cutalgan Refreshing Spray Ultra-Calming

Spray Refrescante Ultra Calmante Pele Irritada

100 ml";https://wells.pt/cutalgan-refreshing-spray-ultra-calming-7106558.html;;0;;7106558;25%
20260227_163516Z;27/02/2026;A-Derma;"Cutalgan Sting Overheating Roll-on

Roll-on Refresca Ultra Calmante Pele Irritada

10 ml";https://wells.pt/cutalgan-sting-overheating-roll-on-8124492.html;;0;;8124492;25%
20260227_163516Z;27/02/2026;A-Derma;"Cytelium Drying Lotion Soothing

Loção Secante Suavizante Pele Irritada

100 ml";https://wells.pt/cytelium-drying-lotion-soothing-3691921.html;;0;;3691921;25%
20260227_163516Z;27/02/2026;A-Derma;"Dermalibour+ Barrier Irritaded Aggressed Hand

Creme Barreira Protetor Isolante Pele Irritada

50 ml";https://wells.pt/dermalibour-barrier-irritaded-aggressed-hand-6554645.html;;0;;6554645;25%
20260227_163516Z;27/02/2026;A-Derma;"Dermalibour+ Barrier Irritaded Aggressed Skin

Creme Barreira Protetor Isolante Pele Irritada

100 ml";https://wells.pt/dermalibour-barrier-irritaded-aggressed-skin-6554646.html;;0;;6554646;25%
20260227_163516Z;27/02/2026;A-Derma;"Dermalibour+ Repairing CICA-Cream

Creme Reparador Purificante Pele Irritada

50 ml";https://wells.pt/dermalibour-repairing-cica-cream-7434584.html;;0;;7434584;25%
20260227_163516Z;27/02/2026;A-Derma;"Dermalibour+ Repairing CICA-Cream

Creme Reparador Purificante Pele Irritada

100 ml";https://wells.pt/dermalibour-repairing-cica-cream-7434602.html;;1;27/02/2026;7434602;25%
20260227_163516Z;27/02/2026;A-Derma;"Epitheliale Ultra Repair Cream Anti-marks HA+

Creme Rosto e Corpo Reparador Antimarcas";https://wells.pt/epitheliale-ultra-repair-cream-anti-marks-ha-412215.html;40 ml;0;;8478732;25%
20260227_163516Z;27/02/2026;A-Derma;"Epitheliale Ultra Repair Cream Anti-marks HA+

Creme Rosto e Corpo Reparador Antimarcas";https://wells.pt/epitheliale-ultra-repair-cream-anti-marks-ha-412215.html;100 ml;0;;8478733;25%
20260227_163516Z;27/02/2026;A-Derma;"Epitheliale Ultra Repair Cream SPF50+

Creme Protetor Solar Reparador";https://wells.pt/epitheliale-ultra-repair-cream-spf50-412214.html;100 ml;0;;8478725;25%
20260227_163516Z;27/02/2026;A-Derma;"Epitheliale Ultra Repair Cream SPF50+

Creme Protetor Solar Reparador";https://wells.pt/epitheliale-ultra-repair-cream-spf50-412214.html;40 ml;0;;8478836;25%
20260227_163516Z;27/02/2026;A-Derma;"Epitheliale Ultra Repair Massage Gel-Oil HA+

Gel-óleo Massagem Estrias Ácido Hialurónico

100 ml";https://wells.pt/epitheliale-ultra-repair-massage-gel-oil-ha-6854488.html;;1;27/02/2026;6854488;25%
20260227_163516Z;27/02/2026;A-Derma;"Epitheliale Ultra Repair patch-balm HA+

Bálsamo-patch Reparador Pele Danificada

50 gr";https://wells.pt/epitheliale-ultra-repair-patch-balm-ha-8093646.html;;0;;8093646;25%
20260227_163516Z;27/02/2026;A-Derma;"Epitheliale Ultra Repair Serum HA+

Sérum Rosto Multireparador Regenerador

30 ml";https://wells.pt/epitheliale-ultra-repair-serum-ha-8478839.html;;0;;8478839;25%
20260227_163516Z;27/02/2026;A-Derma;"Epitheliale Ultra Repair Serum VIT C+

Sérum Luminosidade e Rugas Vitamina C

30 ml";https://wells.pt/epitheliale-ultra-repair-serum-vit-c-8478841.html;;0;;8478841;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Allergo Emollient Balm

Bálsamo Nutritivo Pele Atópica Alérgica

40 ml";https://wells.pt/exomega-allergo-emollient-balm-7631532.html;;0;;7631532;30%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Allergo Emollient Balm

Bálsamo Nutritivo Pele Atópica Alérgica

200 ml";https://wells.pt/exomega-allergo-emollient-balm-7631533.html;;0;;7631533;30%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control 2in1 Emollient Cleansing Gel

Gel de Banho Calmante Comichão da Pele Atópica

200 ml";https://wells.pt/exomega-control-2in1-emollient-cleansing-gel-6587156.html;;0;;6587156;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control 2in1 Emollient Cleansing Gel

Gel de Banho Calmante Comichão da Pele Atópica

500 ml";https://wells.pt/exomega-control-2in1-emollient-cleansing-gel-6587157.html;;0;;6587157;40%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Bain Apaisant Anti-grattage

Gel Banho Calmante Noite Apaziguante

200ml";https://wells.pt/exomega-control-bain-apaisant-anti-grattage-8241592.html;;0;;8241592;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emolient Shower Oil

Óleo Banho Calmante Comichão da Pele Atópica

500 ml";https://wells.pt/exomega-control-emolient-shower-oil-6587176.html;;0;;6587176;30%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emolient Shower Oil

Óleo Banho Calmante Comichão da Pele Atópica

200 ml";https://wells.pt/exomega-control-emolient-shower-oil-6587177.html;;0;;6587177;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emolient Shower Oil

Óleo Banho Calmante Comichão da Pele Atópica

500 ml";https://wells.pt/exomega-control-emolient-shower-oil-7632457.html;;0;;7632457;35%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emolient Shower Oil

Óleo Banho Calmante Comichão da Pele Atópica

1000 ml";https://wells.pt/exomega-control-emolient-shower-oil-8605683.html;;1;27/02/2026;8605683;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Balm

Bálsamo Calmante Comichão Pele Atópica

200 ml";https://wells.pt/exomega-control-emollient-balm-6312406.html;;0;;6312406;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Balm

Bálsamo Calmante Comichão Pele Atópica

400 ml";https://wells.pt/exomega-control-emollient-balm-6312407.html;;0;;6312407;35%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Balm Anti-Scratching

Bálsamo Emoliente pele Atópica Oferta Óleo Duche

400 ml + 200 ml";https://wells.pt/exomega-control-emollient-balm-anti-scratching-6452933.html;;1;27/02/2026;6452933;Sem desconto
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Cream

Creme Nutritivo Calmante Comichão Pele Atópica

50 ml";https://wells.pt/exomega-control-emollient-cream-6312410.html;;0;;6312410;30%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Cream

Creme Nutritivo Calmante Comichão Pele Atópica

200 ml";https://wells.pt/exomega-control-emollient-cream-6312411.html;;0;;6312411;30%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Cream

Creme Nutritivo Calmante Comichão Pele Atópica

400 ml";https://wells.pt/exomega-control-emollient-cream-6312413.html;;0;;6312413;35%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Foaming Gel

Gel Espuma Calmante Comichão da Pele Atópica

200 ml";https://wells.pt/exomega-control-emollient-foaming-gel-6587158.html;;0;;6587158;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Foaming Gel

Gel Espuma Calmante Comichão da Pele Atópica

500 ml";https://wells.pt/exomega-control-emollient-foaming-gel-6587175.html;;0;;6587175;30%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Lotion

Leite Nutritivo Calmante Comichão Pele Atópica

200 ml";https://wells.pt/exomega-control-emollient-lotion-6312431.html;;0;;6312431;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Lotion

Leite Nutritivo Calmante Comichão Pele Atópica

400 ml";https://wells.pt/exomega-control-emollient-lotion-6312533.html;;0;;6312533;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Emollient Solar Cream

Creme Pele Atópica Seca Eczema com SPF50+

150 ml";https://wells.pt/exomega-control-emollient-solar-cream-8605711.html;;0;;8605711;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Repairing Emollient Night

Creme Noite Rosto e Corpo Reparador Emoliente";https://wells.pt/exomega-control-repairing-emollient-night-375076.html;200 ml;0;;8204856;25%
20260227_163516Z;27/02/2026;A-Derma;"Exomega Control Repairing Emollient Night

Creme Noite Rosto e Corpo Reparador Emoliente";https://wells.pt/exomega-control-repairing-emollient-night-375076.html;400 ml;0;;8204866;25%
20260227_163516Z;27/02/2026;A-Derma;"Hand & Nail Cream Hydrating

Creme Hidratante de Mãos e Unhas Pele Seca

50 ml";https://wells.pt/hand-and-nail-cream-hydrating-7680472.html;;0;;7680472;25%
20260227_163516Z;27/02/2026;A-Derma;"Hydrating Shower Cream 3 in 1

Creme de Duche Rosto Corpo e Cabelo de Aveia

750 ml";https://wells.pt/hydrating-shower-cream-3-in-1-8429927.html;;0;;8429927;25%
